Product_id,Product_name,Product_description_english,Product_description_arabic,Img,Product_page_link,Product_price,Discount,Price_after_discount,Points,Coupon
5581,Dulce de leche 212gm,"<h3><strong>sweet and crunchy taste candle. sweet mix of caramelized sugar and warm butter cream.<br /> if you are team sugary candles you will love it more.</strong></h3> <h3>&ndash; Size: 212 Gm. &ndash; Single cotton wick.</h3> <p>&ndash; Ingredients: Blend of vegan natural wax+ fragrance oils.</p> <p>*come in glass jar container with led.</p> <ul> <li>**Candle care: Burn within sight. Keep away from flammable objects. Keep away from children and pets. Trim the wick to 1/4&Prime; before lighting. Keep candles free from foreign objects and wick trimmings. Only burn candles on a level, fire resistant surface. Do not burn candles for more than 4 hours at a time. Stop use when only 1/2&Prime; of wax remains.</li> </ul>",<H3> <strong> شمعة طعم حلوة ومقرمشة. مزيج حلو من السكر بالكراميل وكريمة الزبدة الدافئة. <br /> إذا كنت شموعًا سكرية في الفريق ، فستحبها أكثر. </strong> </h3> <h3> & ndash ؛ الحجم: 212 جم. & ndash ؛ فتيل قطني واحد. </h3> <p> & ndash ؛ المكونات: مزيج من زيوت العطر الطبيعية النباتية الابتعاد عن الأشياء القابلة للاشتعال. الابتعاد عن الأطفال والحيوانات الأليفة. تقليم الفتيل إلى 1/4 & prime ؛ قبل الإضاءة. الحفاظ على الشموع خالية من الأشياء الأجنبية وشرطات الفتيل. فقط حرق الشموع على مستوى ، سطح مقاوم للحريق. لا تحرق الشموع لأكثر من 4 ساعات في المرة الواحدة. توقف عن الاستخدام عندما 1/2 فقط & prime ؛ يبقى الشمع. </li> </ul>,https://cdn1.muqbis.com/attachments/05-23/16808.jpg,https://muqbis.com/product/detail/5581/Dulce-de-leche-212gm,155,10,139٫5,50,DropMe
5580,Oriental Vibes 212gm,"<h3><strong>Classic and oriental candle. Arabian Oud with notes of wood and amber.<br /> this scent will fill your place with oriental and warm vibes..</strong></h3> <h3>&ndash; Size: 212 Gm. &ndash; Single&nbsp;cotton wick.</h3> <p>&ndash; Ingredients: Blend of vegan natural wax+ fragrance oils.</p> <p>*come in glass jar container with led.</p> <ul> <li>**Candle care: Burn within sight. Keep away from flammable objects. Keep away from children and pets. Trim the wick to 1/4&Prime; before lighting. Keep candles free from foreign objects and wick trimmings. Only burn candles on a level, fire resistant surface. Do not burn candles for more than 4 hours at a time. Stop use when only 1/2&Prime; of wax remains.</li> </ul>",<H3> <strong> شمعة كلاسيكية وشرقية. العود العربي مع ملاحظات من الخشب والعنبر. الحجم: 212 جم. & ndash ؛ Single & nbsp ؛ Cotton Wick. </h3> <p> & ndash ؛ المكونات: مزيج من زيوت العطر الطبيعية النباتية الابتعاد عن الأشياء القابلة للاشتعال. الابتعاد عن الأطفال والحيوانات الأليفة. تقليم الفتيل إلى 1/4 & prime ؛ قبل الإضاءة. الحفاظ على الشموع خالية من الأشياء الأجنبية وشرطات الفتيل. فقط حرق الشموع على مستوى ، سطح مقاوم للحريق. لا تحرق الشموع لأكثر من 4 ساعات في المرة الواحدة. توقف عن الاستخدام عندما 1/2 فقط & prime ؛ يبقى الشمع. </li> </ul>,https://cdn1.muqbis.com/attachments/05-23/16805.jpg,https://muqbis.com/product/detail/5580/Oriental-Vibes-212gm,155,10,139٫5,50,DropMe
5579,Oriental Vibes 330gm,"<h3><strong>Classic and oriental candle. Arabian Oud with notes of wood and amber.<br /> this scent will fill your place with oriental and warm vibes..</strong></h3> <h3>&ndash; Size: 330 Gm. &ndash; Double cotton wick.</h3> <p>&ndash; Ingredients: Blend of vegan natural wax+ fragrance oils.</p> <p>*come in glass jar container with led.</p> <ul> <li>**Candle care: Burn within sight. Keep away from flammable objects. Keep away from children and pets. Trim the wick to 1/4&Prime; before lighting. Keep candles free from foreign objects and wick trimmings. Only burn candles on a level, fire resistant surface. Do not burn candles for more than 4 hours at a time. Stop use when only 1/2&Prime; of wax remains.</li> </ul>",<H3> <strong> شمعة كلاسيكية وشرقية. العود العربي مع ملاحظات من الخشب والعنبر. الحجم: 330 جم. & ndash ؛ فتيل قطن مزدوج. </h3> <p> & ndash ؛ المكونات: مزيج من زيوت العطر الطبيعية النباتية الابتعاد عن الأشياء القابلة للاشتعال. الابتعاد عن الأطفال والحيوانات الأليفة. تقليم الفتيل إلى 1/4 & prime ؛ قبل الإضاءة. الحفاظ على الشموع خالية من الأشياء الأجنبية وشرطات الفتيل. فقط حرق الشموع على مستوى ، سطح مقاوم للحريق. لا تحرق الشموع لأكثر من 4 ساعات في المرة الواحدة. توقف عن الاستخدام عندما 1/2 فقط & prime ؛ يبقى الشمع. </li> </ul>,https://cdn1.muqbis.com/attachments/05-23/16803.jpg,https://muqbis.com/product/detail/5579/Oriental-Vibes-330gm,185,10,166٫5,50,DropMe
5578,Cinnamon Rolls 212gm,"<h3><strong>It&rsquo;s a warm scent that&rsquo;s subtly sweet , spicy cinnamon scent paired with soft vanilla</strong></h3> <h3>&ndash; Size: 212 Gm. &ndash; Single&nbsp;cotton wick.</h3> <p>&ndash; Ingredients: Blend of vegan natural wax+ fragrance oils.</p> <p>*come in glass jar container with led.</p> <ul> <li>**Candle care: Burn within sight. Keep away from flammable objects. Keep away from children and pets. Trim the wick to 1/4&Prime; before lighting. Keep candles free from foreign objects and wick trimmings. Only burn candles on a level, fire resistant surface. Do not burn candles for more than 4 hours at a time. Stop use when only 1/2&Prime; of wax remains.</li> </ul>",<h3> <strong> it & rsquo ؛ رائحة دافئة ، رائحة قرفة حلوة ومهارة مقترنة بالفانيليا الناعمة </strong> </h3> <h3> & ndash ؛ الحجم: 212 جم. & ndash ؛ Single & nbsp ؛ Cotton Wick. </h3> <p> & ndash ؛ المكونات: مزيج من زيوت العطر الطبيعية النباتية الابتعاد عن الأشياء القابلة للاشتعال. الابتعاد عن الأطفال والحيوانات الأليفة. تقليم الفتيل إلى 1/4 & prime ؛ قبل الإضاءة. الحفاظ على الشموع خالية من الأشياء الأجنبية وشرطات الفتيل. فقط حرق الشموع على مستوى ، سطح مقاوم للحريق. لا تحرق الشموع لأكثر من 4 ساعات في المرة الواحدة. توقف عن الاستخدام عندما 1/2 فقط & prime ؛ يبقى الشمع. </li> </ul>,https://cdn1.muqbis.com/attachments/05-23/16801.jpg,https://muqbis.com/product/detail/5578/Cinnamon-Rolls-212gm,155,10,139٫5,50,DropMe
5577,Cinnamon Rolls,"<h3><strong>It&rsquo;s a warm scent that&rsquo;s subtly sweet , spicy cinnamon scent paired with soft vanilla</strong></h3> <h3>&ndash; Size: 330 Gm. &ndash; Double cotton wick.</h3> <p>&ndash; Ingredients: Blend of vegan natural wax+ fragrance oils.</p> <p>*come in glass jar container with led.</p> <ul> <li>**Candle care: Burn within sight. Keep away from flammable objects. Keep away from children and pets. Trim the wick to 1/4&Prime; before lighting. Keep candles free from foreign objects and wick trimmings. Only burn candles on a level, fire resistant surface. Do not burn candles for more than 4 hours at a time. Stop use when only 1/2&Prime; of wax remains.</li> </ul>",<h3> <strong> it & rsquo ؛ رائحة دافئة ، رائحة قرفة حلوة ومهارة مقترنة بالفانيليا الناعمة </strong> </h3> <h3> & ndash ؛ الحجم: 330 جم. & ndash ؛ فتيل قطن مزدوج. </h3> <p> & ndash ؛ المكونات: مزيج من زيوت العطر الطبيعية النباتية الابتعاد عن الأشياء القابلة للاشتعال. الابتعاد عن الأطفال والحيوانات الأليفة. تقليم الفتيل إلى 1/4 & prime ؛ قبل الإضاءة. الحفاظ على الشموع خالية من الأشياء الأجنبية وشرطات الفتيل. فقط حرق الشموع على مستوى ، سطح مقاوم للحريق. لا تحرق الشموع لأكثر من 4 ساعات في المرة الواحدة. توقف عن الاستخدام عندما 1/2 فقط & prime ؛ يبقى الشمع. </li> </ul>,https://cdn1.muqbis.com/attachments/05-23/16799.jpg,https://muqbis.com/product/detail/5577/Cinnamon-Rolls,185,10,166٫5,50,DropMe
5322,candles made of concrete,"<h1><strong><big>Very safe natural candles on the chest, consisting of three pieces with concrete work </big></strong></h1>",<H1> <strong> <big> شموع طبيعية آمنة للغاية على الصدر ، تتكون من ثلاث قطع مع عمل ملموسة </big> </strong> </h1>,https://cdn1.muqbis.com/attachments/05-23/16006.jpeg,https://muqbis.com/product/detail/5322/candles-made-of-concrete,1600,10,1440,400,DropMe
5233,"Natural Scented Candle "" Take a deep breath """,<p>lavender and white roses scent &quot;cup candle&quot;</p> <p>Made with 100% natural ingredients</p> <p>Two-wick candle</p> <p>155g lasts for 40 hours</p>,<p> اللافندر والورود البيضاء رائحة & quot ؛ كوب شمعة & quot ؛ </p> <p> مصنوعة من مكونات طبيعية 100 ٪ </p> <p> شمعة اثنين من wick </p> <p> 155 جرام تستمر لمدة 40 ساعة < /p>,https://cdn1.muqbis.com/attachments/05-23/15693.jpg,https://muqbis.com/product/detail/5233/Natural-Scented-Candle---Take-a-deep-breath--,250,10,225,50,DropMe
5232,"Natural Scented Candle "" Tropical """,<p><strong>passion fruit and peach scent &quot; jar candle&quot;</strong></p> <p>made of 100% Natural ingredients</p> <p>2-wick candle</p> <p>155 g last for 40h</p>,<p> <strong> رائحة الفاكهة والخوخ العاطفة ؛ شمعة جرة & quot ؛ </strong> </p> <p> مصنوعة من مكونات طبيعية 100 ٪ </p> <p> شمعة 2-wick </p> <p> 155 غرام آخر ل 40 ساعة </p>,https://cdn1.muqbis.com/attachments/05-23/15692.jpg,https://muqbis.com/product/detail/5232/Natural-Scented-Candle---Tropical--,250,10,225,50,DropMe
5223,"Natural Scented Candle "" Cherry berry """,<p><strong>cherry and berrys gum scent &quot; jar candle&quot;</strong></p> <p>made of 100% Natural ingredients</p> <p>2-wick candle</p> <p>155 g last for 40h</p>,<p> <strong> رائحة اللثة الكرز والتوت ؛ شمعة جرة & quot ؛ </strong> </p> <p> مصنوعة من مكونات طبيعية 100 ٪ </p> <p> شمعة 2-wick </p> <p> 155 غرام آخر ل 40 ساعة </p>,https://cdn1.muqbis.com/attachments/05-23/15694.jpg,https://muqbis.com/product/detail/5223/Natural-Scented-Candle---Cherry-berry--,250,10,225,50,DropMe
5222,"Natural Scented Candle "" Arabian nights ""","<p><strong>Sandal, musk and oud scent &quot; jar candle&quot;</strong></p> <p>made of 100% Natural ingredients</p> <p>2-wick candle</p> <p>155 g last for 40h</p>",<p> <strong> Sandal و Musk و Oud رائحة & quot ؛ شمعة جرة & quot ؛ </strong> </p> <p> مصنوعة من مكونات طبيعية 100 ٪ </p> <p> شمعة 2-wick </p> <p> 155 غرام آخر ل 40 ساعة </p>,https://cdn1.muqbis.com/attachments/05-23/15691.jpeg,https://muqbis.com/product/detail/5222/Natural-Scented-Candle---Arabian-nights--,250,10,225,50,DropMe
5221,"Natural Scented Candle "" pina colada """,<p><strong>coconut and pineapple scent &quot; jar candle&quot;</strong></p> <p>made of 100% Natural ingredients</p> <p>2-wick candle</p> <p>155 g last for 40h</p>,<p> <strong> رائحة جوز الهند والأناناس & quot ؛ شمعة جرة & quot ؛ </strong> </p> <p> مصنوعة من مكونات طبيعية 100 ٪ </p> <p> شمعة 2-wick </p> <p> 155 غرام آخر ل 40 ساعة </p>,https://cdn1.muqbis.com/attachments/05-23/15688.jpg,https://muqbis.com/product/detail/5221/Natural-Scented-Candle---pina-colada--,250,10,225,50,DropMe
5219,"Natural Scented Candle "" Hey Sugar """,<p><strong>strawberry and bubble gum scent &quot; jar candle&quot;</strong></p> <p>made of 100% Natural ingredients</p> <p>2-wick candle</p> <p>155 g last for 40h</p>,<p> <strong> رائحة الفراولة والفقاعة & quot ؛ شمعة جرة & quot ؛ </strong> </p> <p> مصنوعة من مكونات طبيعية 100 ٪ </p> <p> شمعة 2-wick </p> <p> 155 غرام آخر ل 40 ساعة </p>,https://cdn1.muqbis.com/attachments/05-23/15685.jpeg,https://muqbis.com/product/detail/5219/Natural-Scented-Candle---Hey-Sugar--,250,10,225,50,DropMe
5207,"Natural Scented Candle "" vanilla secret """,<p><strong>Vanilla and organza&nbsp; &quot; jar candle&quot;</strong></p> <p>made of 100% Natural ingredients</p> <p>2-wick candle</p> <p>155 g last for 40h</p>,<p> <strong> vanilla و urganza & nbsp ؛ & quot ؛ شمعة جرة & quot ؛ </strong> </p> <p> مصنوعة من مكونات طبيعية 100 ٪ </p> <p> شمعة 2-wick </p> <p> 155 غرام آخر ل 40 ساعة </p>,https://cdn1.muqbis.com/attachments/05-23/15648.jpg,https://muqbis.com/product/detail/5207/Natural-Scented-Candle---vanilla-secret--,250,10,225,50,DropMe
5091,Beauty girl candle,<p><em><strong>Beauty</strong></em> <em><strong>girl</strong></em> <em><strong>candle</strong></em></p> <p>Made from natural ingredients</p> <p>100% hanade candle</p> <p><strong>SIzes:</strong></p> <p><em>Height:8.5cm</em></p> <p><em>width: 6cm</em></p> <p><em>weight: 80gm</em></p> <p>&nbsp;</p>,<p> <em> <strong> beauty </strong> </em> <em> <strong> girl </strong> </em> <em> <strong> Candle </strong> </em> </ P> <p> مصنوعة من المكونات الطبيعية </p> <p> 100 ٪ شمعة Hanade </p> <p> <strong> الأحجام: </strong> </p> <p> <em> الارتفاع: 8.5 سم </em> </p> <p> <em> العرض: 6cm </em> </p> <p> <em> الوزن: 80 جم </em> </p> <p> & nbsp ؛ </p >,https://cdn1.muqbis.com/attachments/05-23/15359.jpg,https://muqbis.com/product/detail/5091/Beauty-girl-candle,200,10,180,50,DropMe
5081,Three scented flower candles,<p><strong><em>Scented color candles&nbsp;</em></strong></p> <p>Three colored pieces with perfume</p> <p>100% handmade&nbsp;</p> <p>Made with all love for you&nbsp;</p> <p><strong>Dimenations:</strong></p> <p><em>Height: 4cm</em></p> <p><em>width: 4.3cm</em></p> <p><em>weight: 60gm</em></p> <p>&nbsp;</p>,<p> <strong> <em> شموع ملونة معطرة و nbsp ؛ </em> </strong> </p> <p> ثلاث قطع ملونة مع عطر </p> <p> 100 ٪ من صنع يدوي & nbsp ؛ </p> <p > مصنوع من كل الحب لك & nbsp ؛ </p> <p> <strong> dimenations: </strong> </p> <p> <em> الارتفاع: 4cm </em> </p> <p> <em > العرض: 4.3 سم </em> </p> <p> <em> الوزن: 60 جم ​​</em> </p> <p> & nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/05-23/15323.jpg,https://muqbis.com/product/detail/5081/Three-scented-flower-candles,200,10,180,50,DropMe
5080,Scented flower candles,<p><strong>THree flower candles</strong></p> <p>Handmade candles</p> <p><strong><em><s>NO perfume</s></em></strong></p> <p>Colored candles</p>,<p> <strong> ثلاث شموع زهرة </strong> </p> <p> الشموع المصنوعة يدويًا </p> <p> <strong> <em> <s> لا عطر </s> </em> </ Strong> </p> <p> شموع ملونة </p>,https://cdn1.muqbis.com/attachments/05-23/15167.jpg,https://muqbis.com/product/detail/5080/Scented-flower-candles,250,10,225,50,DropMe
5078,Scented flower candles,<p>Three colored flower candles</p> <p>100% handmade candle</p> <p><strong>Dimenation:</strong></p> <p><em>Height: 6.5cm</em></p> <p><em>Width</em>: 6cm</p> <p><em>Weight: 130gm</em></p> <p><strong>price without perfume :&nbsp;</strong>250el</p> <p><strong>Price with perfume :&nbsp;</strong>450el</p> <p><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</strong></p>,<p> ثلاثة شموع زهرة ملونة </p> <p> 100 ٪ شمعة مصنوعة يدويًا </p> <p> <strong> dimenation: </strong> </p> <p> <em> الارتفاع: 6.5 سم </ em> </p> <p> <em> العرض </em>: 6cm </p> <p> <em> الوزن: 130gm </em> </p> <p> <strong> السعر بدون عطر: & nbsp ؛ </strong> 250el </p> <p> <strong> السعر مع العطور: & nbsp ؛ </strong> 450el </p> <p> <strong> & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ </strong> </p>,https://cdn1.muqbis.com/attachments/05-23/15228.jpg,https://muqbis.com/product/detail/5078/Scented-flower-candles,250,10,225,50,DropMe
5064,Scented flower candles,<p>Scented candle flower&nbsp;</p> <p>Made for you with all love</p> <p>100% handmade with perfume</p> <p><strong>Dimenations:</strong></p> <p><em>Height: 4cm</em></p> <p><em>width: 6cm</em></p> <p><em>weight: 75gm</em></p>,<p> شمعة معطرة زهرة و nbsp ؛ </p> <p> تم صنعها لك مع كل الحب </p> <p> 100 ٪ مصنوعة يدويًا مع عطر </p> <p> <strong> dimenations: </strong> </ p> <p> <em> الارتفاع: 4cm </em> </p> <p> <em> العرض: 6cm </em> </p> <p> <em> الوزن: 75gm </em> < /p>,https://cdn1.muqbis.com/attachments/05-23/15297.jpg,https://muqbis.com/product/detail/5064/Scented-flower-candles,85,10,76٫5,50,DropMe
5061,Candle for holder,<p>Spetial candle for your holder</p> <p>Made with love&nbsp;</p> <p>100% handmade</p> <p><strong>Dimenations:</strong></p> <p><em>Height: 30cm</em></p> <p><em>width: 3cm</em></p> <p><em>weight: 130gm</em></p>,<p> شمعة توية لحاملك </p> <p> مصنوع من الحب و nbsp ؛ </p> <p> 100 ٪ مصنوعة يدويًا </p> <p> <strong> dimenations: </strong> </p> < p> <em> الارتفاع: 30 سم </em> </p> <p> <em> العرض: 3cm </em> </p> <p> <em> الوزن: 130gm </em> </p>,https://cdn1.muqbis.com/attachments/05-23/15289.jpg,https://muqbis.com/product/detail/5061/Candle-for-holder,100,10,90,50,DropMe
5060,Candle for holder,<p>Spetial piece for you&nbsp;</p> <p>Handmade candle</p> <p><strong>Dimenations:</strong></p> <p><em>Height:20cm</em></p> <p><em>width:2cm</em></p> <p><em>Weight</em>:50gm</p>,<p> قطعة توية بالنسبة لك & nbsp ؛ </p> <p> شمعة مصنوعة يدويًا </p> <p> <strong> dimenations: </strong> </p> <p> <em> الارتفاع: 20 سم </em> </p> <p> <em> العرض: 2cm </em> </p> <p> <em> الوزن </em>: 50 جم </p>,https://cdn1.muqbis.com/attachments/05-23/15284.jpg,https://muqbis.com/product/detail/5060/Candle-for-holder,50,10,45,50,DropMe
5052,Classic candle,<p><strong><em>Classic white candle</em></strong></p> <p>white candle with golden effect</p> <p>100% handmade&nbsp;</p> <p><strong>Dimenations:</strong></p> <p><em>Height: 9cm</em></p> <p><em>width: 6.5cm</em></p> <p><em>Weight: 250gm</em></p>,<p> <strong> <em> Classic White Candle </em> </strong> </p> شمعة بيضاء ذات تأثير ذهبي </p> <p> 100 ٪ مصنوعة يدويًا & nbsp ؛ </p> <p> <strong> dimenations: </strong> </p> <p> <em> الارتفاع: 9cm </em> </p> <p> <em> العرض: 6.5 سم </em> </p> <p > <em> الوزن: 250 جم </em> </p>,https://cdn1.muqbis.com/attachments/05-23/15244.jpg,https://muqbis.com/product/detail/5052/Classic-candle,200,10,180,50,DropMe
5023,Scented flower candles,<p>Three colored flower candles</p> <p>100% handmade candle</p> <p><strong>Dimenation:</strong></p> <p><em>Height: 6.5cm</em></p> <p><em>Width</em>: 6cm</p> <p><em>Weight: 130gm</em></p> <p><strong>price without perfume :&nbsp;</strong>250el</p> <p><strong>Price with perfume :&nbsp;</strong>450el</p> <p><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</strong></p>,<p> ثلاثة شموع زهرة ملونة </p> <p> 100 ٪ شمعة مصنوعة يدويًا </p> <p> <strong> dimenation: </strong> </p> <p> <em> الارتفاع: 6.5 سم </ em> </p> <p> <em> العرض </em>: 6cm </p> <p> <em> الوزن: 130gm </em> </p> <p> <strong> السعر بدون عطر: & nbsp ؛ </strong> 250el </p> <p> <strong> السعر مع العطور: & nbsp ؛ </strong> 450el </p> <p> <strong> & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ </strong> </p>,https://cdn1.muqbis.com/attachments/05-23/15228.jpg,https://muqbis.com/product/detail/5023/Scented-flower-candles,450,10,405,100,DropMe
4241,Flower candles Box,<p>Flower candles Box</p> <p>(blue)</p> <p>scent (coconut&amp;vanilla)</p> <p>Type: scented candle</p> <p>Dimensions:</p> <p>large candle</p> <p>Diameter: 4 cm</p> <p>Height: 7 cm</p> <p>small candle</p> <p>Diameter: 3cm</p> <p>Height: 3 cm</p> <p>Box Dimensions<br /> Diameter: 8cm</p> <p>Height: 27 cm</p> <p>The box contains 2 large roses and 8 small ones<br /> The flower box is one of the best different and elegant gifts</p>,<p> صندوق شمعة الزهور </p> <p> (أزرق) </p> <p> رائحة (جوز الهند & amp ؛ vanilla) </p> <p> النوع: شمعة معطرة </p> <p> الأبعاد: < /p> <p> شمعة كبيرة </p> <p> القطر: 4 سم </p> <p> الارتفاع: 7 سم </p> <p> شمعة صغيرة </p> <p> القطر: 3 سم < /p> <p> الارتفاع: 3 سم </p> أبعاد المربع <br /> القطر: 8 سم </p> <p> الارتفاع: 27 سم </p> <p> يحتوي الصندوق على 2 ورود كبيرة و 8 منها صغيرة <br /> صندوق الزهور هو واحد من أفضل الهدايا المختلفة والأنيقة < /p>,https://cdn1.muqbis.com/attachments/05-23/12678.jpg,https://muqbis.com/product/detail/4241/Flower-candles-Box,400,10,360,100,DropMe
4240, Flower candles Box,<p><strong>&nbsp;Flower candles Box</strong></p> <p><strong>(purple)</strong></p> <p>scent (rose)</p> <p>Type: scented Candle</p> <p>Dimensions:</p> <p>large candle</p> <p>Diameter: 4&nbsp;cm</p> <p>Height:7 cm</p> <p>small candle</p> <p>Diameter: 3cm</p> <p>Height: 3 cm</p> <pre> Box Dimensions </pre> <p>Diameter:8cm</p> <p>Height: 27 cm&nbsp;</p> <pre> The box contains 2 large roses and 8 small ones</pre> <p><strong>The flower box is one of the best different and elegant gifts</strong></p>,<p> <strong> & nbsp ؛ مربع شموع الزهور </strong> </p> <p> <strong> (الأرجواني) </strong> </p> Scent (Rose) </p> <p> النوع: شمعة معطرة </p> <p> الأبعاد: </p> <p> شمعة كبيرة </p> <p> القطر: 4 & nbsp ؛ cm </p> <p> الارتفاع: 7 سم </p> < P> شمعة صغيرة </p> <p> القطر: 3 سم </p> <p> الارتفاع: 3 سم </p> <pre> أبعاد المربع </pre> <p> القطر: 8 سم </p> <p > الارتفاع: 27 سم و nbsp ؛ </p> <pre> يحتوي المربع على ورود كبيرتين و 8 منها صغيرًا </pre> <p> <strong> صندوق الزهور هو واحد من أفضل الهدايا المختلفة والأنيقة </strong> < /p>,https://cdn1.muqbis.com/attachments/05-23/12677.jpg,https://muqbis.com/product/detail/4240/-Flower-candles-Box,400,10,360,100,DropMe
4239, Flower candles Box,<p><strong>&nbsp;Flower candles Box</strong></p> <p><strong>(purple)</strong></p> <p>scent (rose)</p> <p>Type: scented Candle</p> <p>Dimensions:</p> <p>large candle</p> <p>Diameter: 4&nbsp;cm</p> <p>Height:7 cm</p> <p>small candle</p> <p>Diameter: 3cm</p> <p>Height: 3 cm</p> <pre> Box Dimensions </pre> <p>Diameter:8cm</p> <p>Height: 27 cm&nbsp;</p> <pre> The box contains 2 large roses and 8 small ones</pre> <p><strong>The flower box is one of the best different and elegant gifts</strong></p>,<p> <strong> & nbsp ؛ مربع شموع الزهور </strong> </p> <p> <strong> (الأرجواني) </strong> </p> Scent (Rose) </p> <p> النوع: شمعة معطرة </p> <p> الأبعاد: </p> <p> شمعة كبيرة </p> <p> القطر: 4 & nbsp ؛ cm </p> <p> الارتفاع: 7 سم </p> < P> شمعة صغيرة </p> <p> القطر: 3 سم </p> <p> الارتفاع: 3 سم </p> <pre> أبعاد المربع </pre> <p> القطر: 8 سم </p> <p > الارتفاع: 27 سم و nbsp ؛ </p> <pre> يحتوي المربع على ورود كبيرتين و 8 منها صغيرًا </pre> <p> <strong> صندوق الزهور هو واحد من أفضل الهدايا المختلفة والأنيقة </strong> < /p>,https://cdn1.muqbis.com/attachments/05-23/12677.jpg,https://muqbis.com/product/detail/4239/-Flower-candles-Box,400,10,360,100,DropMe
4164,Scented and decorative candles,<p>Scented and decorative candles&nbsp;</p> <p>Set of3candles The candle is made of cement and scented wax with European perfumes 3 different sizes and wrapped in a safe way It is considered an elegant and distinguished collection The candle is blue&nbsp;with the color of gray cement and gold veins&nbsp;</p>,<p> شموع معطرة وزخرفية و NBSP ؛ </p> <p> مجموعة من 3candles الشمعة مصنوعة من الأسمنت والشمع المعطر مع العطور الأوروبية 3 أحجام مختلفة وملفوفة بطريقة آمنة ، وهي عبارة عن مجموعة أنيقة ومتميزة ؛ مع لون الأسمنت الرمادي والأوردة الذهبية و nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/04-23/12449.jpg,https://muqbis.com/product/detail/4164/Scented-and-decorative-candles,850,10,765,200,DropMe
4163,Scented decorative candles,<p>Scented and decorative candles&nbsp;</p> <p>Set of3candles The candle is made of cement and scented wax with European perfumes 3 different sizes and wrapped in a safe way It is considered an elegant and distinguished collection The candle is blue&nbsp;with the color of gray cement and gold veins&nbsp;</p>,<p> شموع معطرة وزخرفية و NBSP ؛ </p> <p> مجموعة من 3candles الشمعة مصنوعة من الأسمنت والشمع المعطر مع العطور الأوروبية 3 أحجام مختلفة وملفوفة بطريقة آمنة ، وهي عبارة عن مجموعة أنيقة ومتميزة ؛ مع لون الأسمنت الرمادي والأوردة الذهبية و nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/04-23/12448.jpg,https://muqbis.com/product/detail/4163/Scented-decorative-candles,700,10,630,200,DropMe
4146,striped candle,"<p><strong>striped candle&nbsp; (off white)</strong></p> <p><strong><span dir=""LTR"">Type : Colored Candle </span></strong></p> <p><strong><span dir=""LTR"">Dimenstions:</span></strong></p> <p><strong>larg candle&nbsp;</strong></p> <p><strong>Diameter</strong><strong>: 5 cm&nbsp;</strong></p> <p><strong>Height</strong><strong>&nbsp;:15 cm</strong></p> <p><strong><span dir=""LTR"">&nbsp; Weight : 220 gm</span></strong></p> <p><strong>small candle&nbsp;</strong></p> <p><strong>Diameter</strong><strong>: 5 cm</strong></p> <p><strong>Height</strong><strong>&nbsp;: 10 cm</strong></p> <p><strong><span dir=""LTR"">&nbsp; Weight : 150 gm</span></strong></p> <p><strong><span dir=""LTR"">Collection : HOME DECOR </span></strong></p>","<p> <strong> شمعة مخطط و NBSP ؛ (Off White) </strong> </p> <p> <strong> <span dir = ""ltr""> النوع: شمعة ملونة </span> </strong> </p> <p> <strong> <span dir = ""ltr""> dimenstions: </span> </strong> </p> <p> <strong> larg candle & nbsp ؛ </strong> </p> <p> <strong> قطر </strong> <strong >: 5 سم و nbsp ؛ </strong> </p> <p> <strong> الارتفاع </strong> <strong> & nbsp ؛: 15 سم </strong> </p> <p> <strong> <span dir = ""ltr""> & nbsp ؛ الوزن: 220 جم </span> </strong> </p> <p> <strong> شمعة صغيرة و nbsp ؛ </strong> </p> <p> <strong> قطر </strong> <strong>: 5 سم </strong> </p> <p> <strong> الارتفاع </strong> <strong> & nbsp ؛: 10 سم </strong> </p> <p> <strong> <span dir = ""ltr""> & nbsp ؛ الوزن: 150 جم </span> </strong> </p> <p> <strong> <span dir = ""ltr""> مجموعة: ديكور المنزل </span> </strong> </p>",https://cdn1.muqbis.com/attachments/04-23/12411.jpg,https://muqbis.com/product/detail/4146/striped-candle,350,10,315,100,DropMe
4144,Scented and decorative candles,<p>Scented and decorative candles&nbsp;</p> <p>Set of3candles The candle is made of cement and scented wax with European perfumes 3 different sizes and wrapped in a safe way It is considered an elegant and distinguished collection The candle is blue&nbsp;with the color of gray cement and gold veins&nbsp;</p>,<p> شموع معطرة وزخرفية و NBSP ؛ </p> <p> مجموعة من 3candles الشمعة مصنوعة من الأسمنت والشمع المعطر مع العطور الأوروبية 3 أحجام مختلفة وملفوفة بطريقة آمنة ، وهي عبارة عن مجموعة أنيقة ومتميزة ؛ مع لون الأسمنت الرمادي والأوردة الذهبية و nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/04-23/12449.jpg,https://muqbis.com/product/detail/4144/Scented-and-decorative-candles,850,10,765,200,DropMe
